DIA,ESTADO / O.R.,NACIONALIDAD,EXTRANJEROS RECIBIDOS DE EE.UU.,ADULTOS,MENORES
24/10/2025,SONORA,NICARAGUA,2,2,0
24/10/2025,SONORA,CHINA,1,1,0
24/10/2025,SONORA,CONGO,1,1,0
24/10/2025,BAJA CALIFORNIA,GUATEMALA,12,12,0
24/10/2025,BAJA CALIFORNIA,HONDURAS,2,2,0
24/10/2025,BAJA CALIFORNIA,EL SALVADOR,5,5,0
24/10/2025,BAJA CALIFORNIA,CUBA,13,13,0
24/10/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
24/10/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
24/10/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
24/10/2025,TAMAULIPAS,HONDURAS,1,1,0
24/10/2025,TAMAULIPAS,EL SALVADOR,4,4,0
24/10/2025,TAMAULIPAS,CUBA,50,50,0
24/10/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,10,10,0
24/10/2025,TAMAULIPAS,NICARAGUA,15,15,0
24/10/2025,TAMAULIPAS,HAITÍ,4,4,0
25/10/2025,SONORA,GUATEMALA,2,2,0
25/10/2025,SONORA,EL SALVADOR,1,1,0
25/10/2025,SONORA,CUBA,3,3,0
25/10/2025,SONORA,HAITÍ,1,1,0
25/10/2025,BAJA CALIFORNIA,CUBA,1,1,0
27/10/2025,CHIHUAHUA,HONDURAS,1,1,0
27/10/2025,CHIHUAHUA,CUBA,13,13,0
27/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
27/10/2025,CHIHUAHUA,NICARAGUA,3,3,0
27/10/2025,CHIHUAHUA,HAITÍ,1,1,0
27/10/2025,SONORA,GUATEMALA,21,21,0
27/10/2025,SONORA,HONDURAS,2,2,0
27/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
28/10/2025,SONORA,GUATEMALA,2,2,0
28/10/2025,SONORA,HONDURAS,1,1,0
28/10/2025,SONORA,EL SALVADOR,1,1,0
28/10/2025,SONORA,CUBA,6,6,0
28/10/2025,SONORA,HAITÍ,1,1,0
28/10/2025,CHIHUAHUA,CUBA,2,2,0
28/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
29/10/2025,SONORA,GUATEMALA,5,5,0
29/10/2025,SONORA,HONDURAS,4,4,0
29/10/2025,SONORA,EL SALVADOR,1,1,0
29/10/2025,SONORA,CUBA,7,7,0
29/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
29/10/2025,SONORA,NICARAGUA,2,2,0
29/10/2025,CHIHUAHUA,CUBA,19,19,0
29/10/2025,CHIHUAHUA,NICARAGUA,6,6,0
29/10/2025,BAJA CALIFORNIA,GUATEMALA,10,10,0
29/10/2025,BAJA CALIFORNIA,HONDURAS,3,3,0
29/10/2025,BAJA CALIFORNIA,EL SALVADOR,4,4,0
29/10/2025,BAJA CALIFORNIA,CUBA,1,1,0
29/10/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
29/10/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
29/10/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
30/10/2025,SONORA,CUBA,8,8,0
30/10/2025,SONORA,GUATEMALA,1,1,0
30/10/2025,SONORA,HONDURAS,1,1,0
31/10/2025,SONORA,GUATEMALA,14,14,0
31/10/2025,SONORA,HONDURAS,4,4,0
31/10/2025,SONORA,CUBA,10,10,0
31/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
31/10/2025,SONORA,NICARAGUA,2,2,0
31/10/2025,SONORA,HAITÍ,1,1,0
31/10/2025,CHIHUAHUA,CUBA,9,5,4
31/10/2025,TAMAULIPAS,GUATEMALA,5,5,0
31/10/2025,TAMAULIPAS,HONDURAS,2,2,0
31/10/2025,TAMAULIPAS,EL SALVADOR,6,6,0
31/10/2025,TAMAULIPAS,CUBA,58,58,0
31/10/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,12,12,0
31/10/2025,TAMAULIPAS,NICARAGUA,8,8,0
31/10/2025,TAMAULIPAS,HAITÍ,5,5,0
01/11/2025,SONORA,HONDURAS,1,1,0
01/11/2025,SONORA,CUBA,1,1,0
02/11/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
02/11/2025,SONORA,EL SALVADOR,1,1,0
03/11/2025,CHIHUAHUA,CUBA,17,17,0
03/11/2025,CHIHUAHUA,NICARAGUA,2,2,0
03/11/2025,CHIHUAHUA,HAITÍ,1,1,0
03/11/2025,SONORA,GUATEMALA,13,13,0
03/11/2025,SONORA,HONDURAS,4,4,0
03/11/2025,SONORA,EL SALVADOR,1,1,0
03/11/2025,SONORA,CUBA,4,4,0
03/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
03/11/2025,SONORA,NICARAGUA,1,1,0
03/11/2025,SONORA,HAITÍ,1,1,0
04/11/2025,SONORA,EL SALVADOR,1,1,0
04/11/2025,SONORA,CUBA,7,7,0
04/11/2025,BAJA CALIFORNIA,CUBA,34,34,0
05/11/2025,SONORA,HONDURAS,6,6,0
05/11/2025,SONORA,EL SALVADOR,2,2,0
05/11/2025,SONORA,CUBA,5,5,0
05/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
05/11/2025,SONORA,NICARAGUA,3,3,0
05/11/2025,SONORA,HAITÍ,1,1,0
05/11/2025,CHIHUAHUA,GUATEMALA,1,1,0
06/11/2025,COAHUILA,GUATEMALA,1,1,0
06/11/2025,SONORA,GUATEMALA,7,4,3
06/11/2025,SONORA,HONDURAS,2,1,1
06/11/2025,SONORA,ESTADOS UNIDOS DE AMÉRICA,2,0,2
06/11/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
07/11/2025,SONORA,GUATEMALA,4,4,0
07/11/2025,SONORA,HONDURAS,2,2,0
07/11/2025,SONORA,EL SALVADOR,3,3,0
07/11/2025,SONORA,CUBA,16,16,0
07/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
07/11/2025,SONORA,NICARAGUA,1,1,0
07/11/2025,SONORA,ESTADOS UNIDOS DE AMÉRICA,1,0,1
07/11/2025,BAJA CALIFORNIA,GUATEMALA,11,11,0
07/11/2025,BAJA CALIFORNIA,HONDURAS,2,2,0
07/11/2025,BAJA CALIFORNIA,EL SALVADOR,3,3,0
07/11/2025,BAJA CALIFORNIA,CUBA,6,6,0
07/11/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
07/11/2025,BAJA CALIFORNIA,NICARAGUA,3,3,0
07/11/2025,TAMAULIPAS,GUATEMALA,1,1,0
07/11/2025,TAMAULIPAS,HONDURAS,1,1,0
07/11/2025,TAMAULIPAS,EL SALVADOR,9,9,0
07/11/2025,TAMAULIPAS,CUBA,57,57,0
07/11/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
07/11/2025,TAMAULIPAS,NICARAGUA,11,11,0
08/11/2025,BAJA CALIFORNIA,CUBA,1,1,0
10/11/2025,SONORA,CUBA,18,18,0
10/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
10/11/2025,SONORA,NICARAGUA,2,2,0
10/11/2025,CHIHUAHUA,CUBA,7,7,0
10/11/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
10/11/2025,CHIHUAHUA,NICARAGUA,4,4,0
10/11/2025,CHIHUAHUA,HAITÍ,3,3,0
11/11/2025,SONORA,GUATEMALA,4,4,0
11/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
12/11/2025,BAJA CALIFORNIA,GUATEMALA,12,12,0
12/11/2025,BAJA CALIFORNIA,HONDURAS,4,4,0
12/11/2025,BAJA CALIFORNIA,EL SALVADOR,7,7,0
12/11/2025,BAJA CALIFORNIA,CUBA,7,7,0
12/11/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
12/11/2025,BAJA CALIFORNIA,NICARAGUA,3,3,0
12/11/2025,SONORA,HONDURAS,1,1,0
12/11/2025,SONORA,EL SALVADOR,3,3,0
12/11/2025,SONORA,CUBA,15,15,0
12/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
12/11/2025,SONORA,NICARAGUA,1,1,0
13/11/2025,SONORA,GUATEMALA,1,1,0
13/11/2025,SONORA,ESTADOS UNIDOS DE AMÉRICA,2,0,2
13/11/2025,SONORA,HONDURAS,1,1,0
14/11/2025,SONORA,GUATEMALA,1,1,0
14/11/2025,SONORA,HONDURAS,1,1,0
14/11/2025,SONORA,EL SALVADOR,2,2,0
14/11/2025,SONORA,CUBA,16,16,0
14/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
14/11/2025,SONORA,NICARAGUA,4,4,0
14/11/2025,BAJA CALIFORNIA,GUATEMALA,3,3,0
14/11/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
14/11/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
14/11/2025,BAJA CALIFORNIA,CUBA,11,11,0
14/11/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
14/11/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
14/11/2025,TAMAULIPAS,HONDURAS,6,6,0
14/11/2025,TAMAULIPAS,EL SALVADOR,5,5,0
14/11/2025,TAMAULIPAS,CUBA,64,64,0
14/11/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,9,0
14/11/2025,TAMAULIPAS,NICARAGUA,9,9,0
14/11/2025,TAMAULIPAS,HAITÍ,4,4,0
15/11/2025,BAJA CALIFORNIA,GUATEMALA,2,2,0
17/11/2025,SONORA,GUATEMALA,5,3,2
17/11/2025,SONORA,EL SALVADOR,1,1,0
17/11/2025,SONORA,CUBA,19,19,0
17/11/2025,SONORA,HAITÍ,1,1,0
17/11/2025,CHIHUAHUA,GUATEMALA,2,2,0
17/11/2025,CHIHUAHUA,EL SALVADOR,1,1,0
17/11/2025,CHIHUAHUA,CUBA,19,19,0
17/11/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
17/11/2025,CHIHUAHUA,NICARAGUA,2,2,0
17/11/2025,TAMAULIPAS,GUATEMALA,3,3,0
17/11/2025,TAMAULIPAS,HONDURAS,4,4,0
17/11/2025,TAMAULIPAS,EL SALVADOR,42,42,0
17/11/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
17/11/2025,TAMAULIPAS,HAITÍ,4,4,0
19/11/2025,SONORA,GUATEMALA,1,1,0
19/11/2025,SONORA,HONDURAS,1,1,0
19/11/2025,SONORA,CUBA,24,24,0
19/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
19/11/2025,SONORA,NICARAGUA,4,4,0
19/11/2025,BAJA CALIFORNIA,GUATEMALA,3,3,0
19/11/2025,BAJA CALIFORNIA,CUBA,14,14,0
19/11/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
19/11/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
20/11/2025,CHIHUAHUA,HONDURAS,1,1,0
20/11/2025,CHIHUAHUA,CUBA,11,11,0
20/11/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
20/11/2025,CHIHUAHUA,NICARAGUA,2,2,0
20/11/2025,CHIHUAHUA,HAITÍ,1,1,0
20/11/2025,SONORA,GUATEMALA,2,1,1
21/11/2025,TAMAULIPAS,GUATEMALA,3,3,0
21/11/2025,TAMAULIPAS,HONDURAS,10,10,0
21/11/2025,TAMAULIPAS,EL SALVADOR,1,1,0
21/11/2025,TAMAULIPAS,CUBA,54,54,0
21/11/2025,TAMAULIPAS,NICARAGUA,8,8,0
21/11/2025,TAMAULIPAS,HAITÍ,1,1,0
21/11/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
21/11/2025,SONORA,GUATEMALA,3,3,0
21/11/2025,SONORA,HONDURAS,2,2,0
21/11/2025,SONORA,EL SALVADOR,2,2,0
21/11/2025,SONORA,CUBA,20,20,0
21/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
23/11/2025,BAJA CALIFORNIA,GUATEMALA,3,1,2
24/11/2025,SONORA,CUBA,2,1,1
25/11/2025,SONORA,GUATEMALA,1,1,0
25/11/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
25/11/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
25/11/2025,CHIHUAHUA,NICARAGUA,3,1,2
26/11/2025,SONORA,GUATEMALA,4,3,1
26/11/2025,BAJA CALIFORNIA,GUATEMALA,11,11,0
26/11/2025,BAJA CALIFORNIA,HONDURAS,3,3,0
26/11/2025,BAJA CALIFORNIA,EL SALVADOR,6,6,0
26/11/2025,BAJA CALIFORNIA,CUBA,2,2,0
26/11/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
26/11/2025,BAJA CALIFORNIA,NICARAGUA,2,2,0
26/11/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
26/11/2025,CHIHUAHUA,GUATEMALA,1,1,0
27/11/2025,CHIHUAHUA,GUATEMALA,1,1,0
27/11/2025,CHIHUAHUA,EL SALVADOR,1,1,0
28/11/2025,BAJA CALIFORNIA,CUBA,28,28,0
28/11/2025,TAMAULIPAS,GUATEMALA,1,1,0
28/11/2025,TAMAULIPAS,HONDURAS,10,7,3
28/11/2025,TAMAULIPAS,EL SALVADOR,8,5,3
28/11/2025,TAMAULIPAS,CUBA,46,41,5
28/11/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,18,15,3
28/11/2025,TAMAULIPAS,NICARAGUA,15,15,0
28/11/2025,TAMAULIPAS,HAITÍ,1,1,0
29/11/2025,SONORA,GUATEMALA,21,21,0
29/11/2025,SONORA,HONDURAS,3,3,0
29/11/2025,SONORA,EL SALVADOR,8,8,0
29/11/2025,SONORA,CUBA,9,9,0
29/11/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
29/11/2025,SONORA,NICARAGUA,3,3,0
01/12/2025,TAMAULIPAS,GUATEMALA,3,3,0
01/12/2025,TAMAULIPAS,HONDURAS,3,3,0
01/12/2025,TAMAULIPAS,EL SALVADOR,2,2,0
01/12/2025,TAMAULIPAS,CUBA,80,80,0
01/12/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
01/12/2025,TAMAULIPAS,NICARAGUA,2,2,0
01/12/2025,SONORA,GUATEMALA,30,29,1
01/12/2025,SONORA,HONDURAS,3,3,0
01/12/2025,SONORA,EL SALVADOR,1,1,0
01/12/2025,SONORA,CUBA,9,9,0
01/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
01/12/2025,SONORA,NICARAGUA,4,2,2
01/12/2025,SONORA,ESTADOS UNIDOS DE AMÉRICA,2,0,2
01/12/2025,BAJA CALIFORNIA,CUBA,1,1,0
03/12/2025,CHIHUAHUA,CUBA,1,1,0
03/12/2025,BAJA CALIFORNIA,GUATEMALA,8,8,0
03/12/2025,BAJA CALIFORNIA,HONDURAS,3,3,0
03/12/2025,BAJA CALIFORNIA,CUBA,21,21,0
03/12/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
03/12/2025,BAJA CALIFORNIA,NICARAGUA,2,2,0
03/12/2025,SONORA,GUATEMALA,14,14,0
03/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
03/12/2025,SONORA,NICARAGUA,1,1,0
04/12/2025,SONORA,EL SALVADOR,1,1,0
04/12/2025,SONORA,CUBA,7,7,0
05/12/2025,TAMAULIPAS,HONDURAS,5,2,3
05/12/2025,TAMAULIPAS,EL SALVADOR,3,3,0
05/12/2025,TAMAULIPAS,CUBA,65,65,0
05/12/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
05/12/2025,TAMAULIPAS,NICARAGUA,3,3,0
05/12/2025,SONORA,GUATEMALA,5,2,3
05/12/2025,SONORA,HONDURAS,1,1,0
05/12/2025,SONORA,CUBA,19,19,0
05/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
07/12/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
08/12/2025,SONORA,GUATEMALA,3,2,1
08/12/2025,SONORA,EL SALVADOR,2,2,0
08/12/2025,SONORA,CUBA,6,6,0
08/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
09/12/2025,BAJA CALIFORNIA,GUATEMALA,3,3,0
09/12/2025,BAJA CALIFORNIA,HONDURAS,2,2,0
09/12/2025,BAJA CALIFORNIA,CUBA,17,17,0
09/12/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
09/12/2025,BAJA CALIFORNIA,NICARAGUA,4,4,0
09/12/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
09/12/2025,CHIHUAHUA,CUBA,29,29,0
09/12/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
09/12/2025,CHIHUAHUA,HAITÍ,4,4,0
10/12/2025,SONORA,CUBA,16,16,0
10/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
10/12/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
11/12/2025,CHIHUAHUA,GUATEMALA,1,1,0
11/12/2025,CHIHUAHUA,EL SALVADOR,1,1,0
11/12/2025,CHIHUAHUA,CUBA,20,20,0
11/12/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,9,0
11/12/2025,CHIHUAHUA,HAITÍ,1,1,0
11/12/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
11/12/2025,BAJA CALIFORNIA,COLOMBIA,1,0,1
12/12/2025,SONORA,GUATEMALA,3,3,0
12/12/2025,SONORA,HONDURAS,1,1,0
12/12/2025,SONORA,EL SALVADOR,4,4,0
12/12/2025,SONORA,CUBA,18,18,0
12/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
12/12/2025,SONORA,NICARAGUA,1,1,0
12/12/2025,SONORA,HAITÍ,1,1,0
12/12/2025,TAMAULIPAS,HONDURAS,1,1,0
12/12/2025,TAMAULIPAS,EL SALVADOR,2,2,0
12/12/2025,TAMAULIPAS,CUBA,60,60,0
12/12/2025,TAMAULIPAS,NICARAGUA,1,1,0
12/12/2025,TAMAULIPAS,HAITÍ,5,5,0
12/12/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
15/12/2025,SONORA,GUATEMALA,4,2,2
15/12/2025,SONORA,EL SALVADOR,1,1,0
15/12/2025,SONORA,CUBA,24,24,0
15/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,6,2
15/12/2025,SONORA,NICARAGUA,4,2,2
15/12/2025,SONORA,COLOMBIA,1,0,1
15/12/2025,SONORA,ESTADOS UNIDOS DE AMÉRICA,1,0,1
16/12/2025,BAJA CALIFORNIA,GUATEMALA,9,9,0
16/12/2025,BAJA CALIFORNIA,HONDURAS,5,5,0
16/12/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
16/12/2025,BAJA CALIFORNIA,CUBA,3,3,0
16/12/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,10,10,0
16/12/2025,BAJA CALIFORNIA,NICARAGUA,2,2,0
17/12/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
17/12/2025,SONORA,EL SALVADOR,2,2,0
17/12/2025,SONORA,CUBA,8,8,0
17/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,22,21,1
17/12/2025,SONORA,HAITÍ,1,1,0
17/12/2025,CHIHUAHUA,CUBA,15,15,0
17/12/2025,CHIHUAHUA,NICARAGUA,4,4,0
17/12/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
17/12/2025,CHIHUAHUA,HAITÍ,2,2,0
18/12/2025,CHIHUAHUA,CUBA,1,1,0
19/12/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
19/12/2025,BAJA CALIFORNIA,CUBA,31,31,0
19/12/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
19/12/2025,COAHUILA,GUATEMALA,4,1,3
19/12/2025,SONORA,GUATEMALA,4,3,1
19/12/2025,SONORA,HONDURAS,1,1,0
19/12/2025,SONORA,EL SALVADOR,2,2,0
19/12/2025,SONORA,CUBA,18,18,0
19/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,10,10,0
19/12/2025,SONORA,ESTADOS UNIDOS DE AMÉRICA,1,0,1
19/12/2025,SONORA,NICARAGUA,1,1,0
19/12/2025,TAMAULIPAS,GUATEMALA,1,1,0
19/12/2025,TAMAULIPAS,HONDURAS,2,2,0
19/12/2025,TAMAULIPAS,EL SALVADOR,2,2,0
19/12/2025,TAMAULIPAS,CUBA,46,43,3
19/12/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,29,27,2
19/12/2025,TAMAULIPAS,NICARAGUA,1,1,0
19/12/2025,TAMAULIPAS,HAITÍ,4,4,0
20/12/2025,CHIHUAHUA,EL SALVADOR,1,1,0
22/12/2025,SONORA,CUBA,3,3,0
22/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,34,34,0
22/12/2025,SONORA,NICARAGUA,1,1,0
22/12/2025,TAMAULIPAS,GUATEMALA,61,57,4
22/12/2025,TAMAULIPAS,EL SALVADOR,1,1,0
22/12/2025,TAMAULIPAS,CUBA,31,31,0
22/12/2025,TAMAULIPAS,NICARAGUA,7,5,2
22/12/2025,TAMAULIPAS,HAITÍ,1,1,0
22/12/2025,TAMAULIPAS,ECUADOR,1,0,1
22/12/2025,TAMAULIPAS,PERÚ,1,0,1
22/12/2025,TAMAULIPAS,ESTADOS UNIDOS DE AMÉRICA,1,0,1
22/12/2025,TAMAULIPAS,CANADÁ,1,0,1
23/12/2025,CHIHUAHUA,CUBA,20,20,0
23/12/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,11,11,0
23/12/2025,CHIHUAHUA,HAITÍ,1,1,0
24/12/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
24/12/2025,SONORA,GUATEMALA,1,1,0
25/12/2025,BAJA CALIFORNIA,EL SALVADOR,2,1,1
26/12/2025,SONORA,GUATEMALA,1,1,0
26/12/2025,SONORA,HONDURAS,3,2,1
26/12/2025,SONORA,CUBA,5,5,0
26/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,49,49,0
26/12/2025,CHIHUAHUA,EL SALVADOR,1,1,0
26/12/2025,CHIHUAHUA,CUBA,6,6,0
26/12/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,31,31,0
26/12/2025,CHIHUAHUA,NICARAGUA,1,1,0
26/12/2025,TAMAULIPAS,CUBA,37,37,0
26/12/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,54,54,0
26/12/2025,TAMAULIPAS,NICARAGUA,1,1,0
26/12/2025,TAMAULIPAS,HAITÍ,2,2,0
26/12/2025,SONORA,ESTADOS UNIDOS DE AMÉRICA,1,0,1
29/12/2025,CHIHUAHUA,GUATEMALA,2,2,0
29/12/2025,SONORA,GUATEMALA,1,1,0
29/12/2025,SONORA,EL SALVADOR,2,2,0
29/12/2025,SONORA,CUBA,13,13,0
29/12/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,54,54,0
29/12/2025,SONORA,HAITÍ,1,1,0
29/12/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,51,51,0
29/12/2025,TAMAULIPAS,CUBA,37,37,0
29/12/2025,TAMAULIPAS,HAITÍ,2,2,0
29/12/2025,TAMAULIPAS,EL SALVADOR,1,1,0
29/12/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
29/12/2025,BAJA CALIFORNIA,CUBA,1,1,0
30/12/2025,CHIHUAHUA,EL SALVADOR,2,2,0
30/12/2025,CHIHUAHUA,CUBA,10,10,0
30/12/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,60,60,0
30/12/2025,CHIHUAHUA,HAITÍ,1,1,0
30/12/2025,BAJA CALIFORNIA,GUATEMALA,3,3,0
30/12/2025,BAJA CALIFORNIA,HONDURAS,4,4,0
30/12/2025,BAJA CALIFORNIA,EL SALVADOR,5,5,0
30/12/2025,BAJA CALIFORNIA,CUBA,11,11,0
30/12/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
02/01/2026,SONORA,GUATEMALA,2,1,1
02/01/2026,SONORA,CUBA,13,13,0
02/01/2026,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,46,46,0
02/01/2026,SONORA,HAITÍ,1,1,0
02/01/2026,TAMAULIPAS,GUATEMALA,1,1,0
02/01/2026,TAMAULIPAS,HONDURAS,3,3,0
02/01/2026,TAMAULIPAS,EL SALVADOR,2,2,0
02/01/2026,TAMAULIPAS,CUBA,46,45,1
02/01/2026,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,39,35,4
02/01/2026,TAMAULIPAS,NICARAGUA,1,1,0
02/01/2026,TAMAULIPAS,PERÚ,1,0,1
03/01/2026,BAJA CALIFORNIA,EL SALVADOR,1,1,0
04/01/2026,CHIHUAHUA,EL SALVADOR,1,1,0
05/01/2026,SONORA,EL SALVADOR,1,1,0
05/01/2026,SONORA,CUBA,13,13,0
05/01/2026,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,22,22,0
05/01/2026,SONORA,NICARAGUA,2,2,0
05/01/2026,TAMAULIPAS,CUBA,26,26,0
05/01/2026,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,56,56,0
06/01/2026,CHIHUAHUA,CUBA,34,34,0
06/01/2026,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,34,34,0
06/01/2026,SONORA,GUATEMALA,1,1,0
06/01/2026,BAJA CALIFORNIA,CUBA,24,24,0
06/01/2026,BAJA CALIFORNIA,HONDURAS,1,1,0
07/01/2026,SONORA,GUATEMALA,1,1,0
07/01/2026,SONORA,HONDURAS,1,1,0
07/01/2026,SONORA,CUBA,5,5,0
07/01/2026,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,11,10,1
07/01/2026,SONORA,HAITÍ,1,1,0
08/01/2026,BAJA CALIFORNIA,GUATEMALA,1,1,0
08/01/2026,BAJA CALIFORNIA,HONDURAS,1,1,0
08/01/2026,BAJA CALIFORNIA,EL SALVADOR,1,1,0
08/01/2026,BAJA CALIFORNIA,CUBA,23,23,0
08/01/2026,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
08/01/2026,BAJA CALIFORNIA,NICARAGUA,2,2,0
